EnglishName,ScientificName,Introduced,BCR,State,Country,PopulationEstimate,LCL,UCL
Turkey Vulture,Cathartes aura,0,22,MO,USA,174653.00,112140.00,262298.00
Turkey Vulture,Cathartes aura,0,31,FL,USA,174328.00,108605.00,260519.00
Turkey Vulture,Cathartes aura,0,25,TX,USA,161830.00,100866.00,249189.00
Turkey Vulture,Cathartes aura,0,35,NM,USA,160484.00,82499.00,282041.00
Turkey Vulture,Cathartes aura,0,18,TX,USA,153025.00,59364.00,292655.00
Turkey Vulture,Cathartes aura,0,22,KS,USA,148652.00,69160.00,279585.00
Turkey Vulture,Cathartes aura,0,34,AZ,USA,146472.00,86740.00,233147.00
Turkey Vulture,Cathartes aura,0,24,KY,USA,145725.00,93768.00,214056.00
Turkey Vulture,Cathartes aura,0,24,MO,USA,144065.00,88641.00,217483.00
Turkey Vulture,Cathartes aura,0,21,OK,USA,139958.00,71885.00,241371.00
Turkey Vulture,Cathartes aura,0,27,MS,USA,136413.00,89163.00,204122.00
Turkey Vulture,Cathartes aura,0,27,GA,USA,135721.00,89294.00,201900.00
Turkey Vulture,Cathartes aura,0,37,TX,USA,130371.00,80683.00,192900.00
Turkey Vulture,Cathartes aura,0,9,NV,USA,128798.00,45340.00,256903.00
Turkey Vulture,Cathartes aura,0,19,KS,USA,121671.00,71477.00,192585.00
Turkey Vulture,Cathartes aura,0,29,VA,USA,91534.00,55573.00,145535.00
Turkey Vulture,Cathartes aura,0,24,AR,USA,85156.00,23913.00,195093.00
Turkey Vulture,Cathartes aura,0,27,AL,USA,84521.00,54379.00,125896.00
Turkey Vulture,Cathartes aura,0,22,IA,USA,81635.00,36699.00,150899.00
Turkey Vulture,Cathartes aura,0,25,AR,USA,81003.00,45086.00,132313.00
Turkey Vulture,Cathartes aura,0,22,OH,USA,80225.00,46178.00,133871.00
Turkey Vulture,Cathartes aura,0,22,IL,USA,79546.00,46027.00,127853.00
Turkey Vulture,Cathartes aura,0,9,OR,USA,74028.00,25413.00,156682.00
Turkey Vulture,Cathartes aura,0,27,FL,USA,71013.00,44859.00,111766.00
Turkey Vulture,Cathartes aura,0,24,TN,USA,71000.00,39402.00,113659.00
Turkey Vulture,Cathartes aura,0,29,NC,USA,70748.00,40586.00,112372.00
Turkey Vulture,Cathartes aura,0,25,LA,USA,68235.00,43065.00,103233.00
Turkey Vulture,Cathartes aura,0,18,NM,USA,68193.00,19766.00,147461.00
Turkey Vulture,Cathartes aura,0,13,ON,CAN,67454.00,36076.00,112213.00
Turkey Vulture,Cathartes aura,0,28,PA,USA,67254.00,42511.00,99482.00
Turkey Vulture,Cathartes aura,0,28,WV,USA,63686.00,35888.00,102072.00
Turkey Vulture,Cathartes aura,0,16,NM,USA,60257.00,32064.00,99780.00
Turkey Vulture,Cathartes aura,0,28,VA,USA,58148.00,26287.00,105215.00
Turkey Vulture,Cathartes aura,0,30,MD,USA,55265.00,33059.00,86858.00
Turkey Vulture,Cathartes aura,0,19,NE,USA,54285.00,21638.00,104442.00
Turkey Vulture,Cathartes aura,0,27,SC,USA,53806.00,29437.00,87455.00
Turkey Vulture,Cathartes aura,0,25,OK,USA,53781.00,26204.00,94408.00
Turkey Vulture,Cathartes aura,0,23,WI,USA,53274.00,21906.00,107835.00
Turkey Vulture,Cathartes aura,0,29,GA,USA,52507.00,30934.00,81207.00
Turkey Vulture,Cathartes aura,0,28,OH,USA,51746.00,28292.00,84992.00
Turkey Vulture,Cathartes aura,0,5,OR,USA,50095.00,26166.00,83622.00
Turkey Vulture,Cathartes aura,0,24,IN,USA,50021.00,27371.00,81722.00
Turkey Vulture,Cathartes aura,0,23,MI,USA,45767.00,19478.00,95048.00
Turkey Vulture,Cathartes aura,0,27,VA,USA,40887.00,24702.00,61195.00
Turkey Vulture,Cathartes aura,0,27,TN,USA,37186.00,19085.00,66523.00
Turkey Vulture,Cathartes aura,0,22,NE,USA,36886.00,10862.00,75973.00
Turkey Vulture,Cathartes aura,0,12,ON,CAN,36317.00,21779.00,56586.00
Turkey Vulture,Cathartes aura,0,22,OK,USA,35456.00,17291.00,63476.00
Turkey Vulture,Cathartes aura,0,33,CA,USA,34178.00,9445.00,70018.00
Turkey Vulture,Cathartes aura,0,13,OH,USA,34001.00,14481.00,62796.00
Turkey Vulture,Cathartes aura,0,5,CA,USA,33312.00,16239.00,61736.00
Turkey Vulture,Cathartes aura,0,12,QC,CAN,32787.00,16183.00,59971.00
Turkey Vulture,Cathartes aura,0,22,IN,USA,31936.00,16960.00,53083.00
Turkey Vulture,Cathartes aura,0,24,IL,USA,31219.00,14196.00,55816.00
Turkey Vulture,Cathartes aura,0,17,WY,USA,31190.00,6938.00,64328.00
Turkey Vulture,Cathartes aura,0,28,AL,USA,30021.00,16567.00,49658.00
Turkey Vulture,Cathartes aura,0,30,DE,USA,28745.00,14572.00,48831.00
Turkey Vulture,Cathartes aura,0,9,CA,USA,28451.00,11130.00,53385.00
Turkey Vulture,Cathartes aura,0,26,LA,USA,25717.00,15013.00,42784.00
Turkey Vulture,Cathartes aura,0,12,MI,USA,25343.00,14217.00,40267.00
Turkey Vulture,Cathartes aura,0,16,AZ,USA,24427.00,3515.00,67180.00
Turkey Vulture,Cathartes aura,0,16,CO,USA,24088.00,13329.00,40548.00
Turkey Vulture,Cathartes aura,0,16,UT,USA,23547.00,11002.00,44164.00
Turkey Vulture,Cathartes aura,0,28,KY,USA,23041.00,6058.00,45289.00
Turkey Vulture,Cathartes aura,0,9,UT,USA,23009.00,5908.00,53610.00
Turkey Vulture,Cathartes aura,0,34,NM,USA,22846.00,10321.00,40681.00
Turkey Vulture,Cathartes aura,0,24,OK,USA,22570.00,12281.00,39379.00
Turkey Vulture,Cathartes aura,0,5,BC,CAN,21828.00,9425.00,37639.00
Turkey Vulture,Cathartes aura,0,13,NY,USA,19294.00,8015.00,37344.00
Turkey Vulture,Cathartes aura,0,30,NJ,USA,19083.00,7383.00,35934.00
Turkey Vulture,Cathartes aura,0,29,SC,USA,19024.00,9807.00,32956.00
Turkey Vulture,Cathartes aura,0,28,TN,USA,18901.00,7835.00,36209.00
Turkey Vulture,Cathartes aura,0,37,LA,USA,17956.00,4495.00,39968.00
Turkey Vulture,Cathartes aura,0,9,ID,USA,17537.00,5368.00,37105.00
Turkey Vulture,Cathartes aura,0,17,SD,USA,17018.00,7586.00,31249.00
Turkey Vulture,Cathartes aura,0,29,PA,USA,15491.00,7456.00,27822.00
Turkey Vulture,Cathartes aura,0,5,WA,USA,15105.00,7018.00,27240.00
Turkey Vulture,Cathartes aura,0,8,ON,CAN,15002.00,3947.00,32880.00
Turkey Vulture,Cathartes aura,0,10,WY,USA,13784.00,4887.00,28840.00
Turkey Vulture,Cathartes aura,0,17,MT,USA,13306.00,4077.00,27637.00
Turkey Vulture,Cathartes aura,0,23,IN,USA,13273.00,4694.00,25656.00
Turkey Vulture,Cathartes aura,0,27,LA,USA,13128.00,7504.00,21692.00
Turkey Vulture,Cathartes aura,0,18,CO,USA,12941.00,5299.00,24171.00
Turkey Vulture,Cathartes aura,0,26,MS,USA,11519.00,1095.00,29684.00
Turkey Vulture,Cathartes aura,0,9,WA,USA,11340.00,3764.00,23163.00
Turkey Vulture,Cathartes aura,0,18,KS,USA,11271.00,847.00,33970.00
Turkey Vulture,Cathartes aura,0,23,MN,USA,10240.00,3667.00,20453.00
Turkey Vulture,Cathartes aura,0,15,CA,USA,10150.00,4120.00,18370.00
Turkey Vulture,Cathartes aura,0,18,OK,USA,10105.00,1728.00,24626.00
Turkey Vulture,Cathartes aura,0,24,AL,USA,9751.00,2182.00,25065.00
Turkey Vulture,Cathartes aura,0,29,MD,USA,9501.00,4897.00,16064.00
Turkey Vulture,Cathartes aura,0,28,NC,USA,8649.00,1975.00,18514.00
Turkey Vulture,Cathartes aura,0,10,CO,USA,7811.00,2270.00,16688.00
Turkey Vulture,Cathartes aura,0,16,WY,USA,7624.00,1678.00,16104.00
Turkey Vulture,Cathartes aura,0,26,AR,USA,7449.00,759.00,21728.00
Turkey Vulture,Cathartes aura,0,12,MN,USA,7412.00,3588.00,13688.00
Turkey Vulture,Cathartes aura,0,10,BC,CAN,7403.00,1663.00,16205.00
Turkey Vulture,Cathartes aura,0,28,NY,USA,7297.00,3222.00,13919.00
Turkey Vulture,Cathartes aura,0,17,ND,USA,7155.00,720.00,18258.00
Turkey Vulture,Cathartes aura,0,27,KY,USA,6854.00,2385.00,14334.00
Turkey Vulture,Cathartes aura,0,11,IA,USA,6836.00,2236.00,14017.00
Turkey Vulture,Cathartes aura,0,22,MN,USA,6438.00,283.00,18590.00
Turkey Vulture,Cathartes aura,0,28,GA,USA,6033.00,2794.00,11005.00
Turkey Vulture,Cathartes aura,0,29,AL,USA,5838.00,2523.00,10754.00
Turkey Vulture,Cathartes aura,0,30,VA,USA,5806.00,2970.00,10337.00
Turkey Vulture,Cathartes aura,0,10,ID,USA,5243.00,990.00,12437.00
Turkey Vulture,Cathartes aura,0,18,NE,USA,5221.00,701.00,12508.00
Turkey Vulture,Cathartes aura,0,11,SK,CAN,5114.00,1434.00,11410.00
Turkey Vulture,Cathartes aura,0,28,MD,USA,4976.00,2256.00,8809.00
Turkey Vulture,Cathartes aura,0,29,NJ,USA,4896.00,1843.00,8807.00
Turkey Vulture,Cathartes aura,0,11,MN,USA,4437.00,1535.00,8935.00
Turkey Vulture,Cathartes aura,0,28,NJ,USA,4436.00,1540.00,8624.00
Turkey Vulture,Cathartes aura,0,14,QC,CAN,4379.00,844.00,10029.00
Turkey Vulture,Cathartes aura,0,10,MT,USA,4295.00,1220.00,9660.00
Turkey Vulture,Cathartes aura,0,9,BC,CAN,4049.00,1313.00,8083.00
Turkey Vulture,Cathartes aura,0,10,OR,USA,4005.00,1627.00,7303.00
Turkey Vulture,Cathartes aura,0,10,UT,USA,3797.00,1257.00,7969.00
Turkey Vulture,Cathartes aura,0,11,SD,USA,3759.00,455.00,11053.00
Turkey Vulture,Cathartes aura,0,33,NV,USA,3758.00,0.00,8998.00
Turkey Vulture,Cathartes aura,0,11,NE,USA,3555.00,292.00,8452.00
Turkey Vulture,Cathartes aura,0,13,PA,USA,3524.00,1779.00,6512.00
Turkey Vulture,Cathartes aura,0,6,SK,CAN,3476.00,201.00,9285.00
Turkey Vulture,Cathartes aura,0,13,QC,CAN,3351.00,911.00,7383.00
Turkey Vulture,Cathartes aura,0,6,MB,CAN,3046.00,443.00,7694.00
Turkey Vulture,Cathartes aura,0,14,NY,USA,2982.00,714.00,6918.00
Turkey Vulture,Cathartes aura,0,12,MB,CAN,2917.00,297.00,7205.00
Turkey Vulture,Cathartes aura,0,12,WI,USA,2899.00,1461.00,5012.00
Turkey Vulture,Cathartes aura,0,24,OH,USA,2646.00,1566.00,4097.00
Turkey Vulture,Cathartes aura,0,14,ME,USA,2631.00,1207.00,4867.00
Turkey Vulture,Cathartes aura,0,10,WA,USA,2565.00,717.00,5452.00
Turkey Vulture,Cathartes aura,0,8,QC,CAN,2510.00,0.00,6984.00
Turkey Vulture,Cathartes aura,0,23,IA,USA,2398.00,908.00,4356.00
Turkey Vulture,Cathartes aura,0,14,VT,USA,2349.00,551.00,5131.00
Turkey Vulture,Cathartes aura,0,13,VT,USA,2120.00,541.00,5143.00
Turkey Vulture,Cathartes aura,0,35,AZ,USA,2078.00,1069.00,3651.00
Turkey Vulture,Cathartes aura,0,11,MB,CAN,2047.00,734.00,4003.00
Turkey Vulture,Cathartes aura,0,30,CT,USA,1985.00,820.00,3707.00
Turkey Vulture,Cathartes aura,0,30,MA,USA,1957.00,211.00,4990.00
Turkey Vulture,Cathartes aura,0,26,MO,USA,1931.00,248.00,4933.00
Turkey Vulture,Cathartes aura,0,30,RI,USA,1836.00,345.00,4570.00
Turkey Vulture,Cathartes aura,0,14,NH,USA,1823.00,473.00,3996.00
Turkey Vulture,Cathartes aura,0,22,MI,USA,1815.00,621.00,3664.00
Turkey Vulture,Cathartes aura,0,26,TN,USA,1803.00,791.00,3371.00
Turkey Vulture,Cathartes aura,0,11,ND,USA,1687.00,386.00,3938.00
Turkey Vulture,Cathartes aura,0,11,MT,USA,1493.00,76.00,4245.00
Turkey Vulture,Cathartes aura,0,23,IL,USA,1410.00,360.00,3081.00
Turkey Vulture,Cathartes aura,0,28,CT,USA,927.00,173.00,2545.00
Turkey Vulture,Cathartes aura,0,18,WY,USA,920.00,0.00,2961.00
Turkey Vulture,Cathartes aura,0,21,KS,USA,830.00,427.00,1431.00
Turkey Vulture,Cathartes aura,0,14,MA,USA,824.00,194.00,1758.00
Turkey Vulture,Cathartes aura,0,17,NE,USA,803.00,358.00,1473.00
Turkey Vulture,Cathartes aura,0,28,MA,USA,723.00,135.00,1983.00
Turkey Vulture,Cathartes aura,0,14,NB,CAN,646.00,86.00,1470.00
Turkey Vulture,Cathartes aura,0,30,PA,USA,579.00,224.00,1090.00
Turkey Vulture,Cathartes aura,0,19,SD,USA,523.00,209.00,1006.00
Turkey Vulture,Cathartes aura,0,11,AB,CAN,457.00,33.00,1234.00
Turkey Vulture,Cathartes aura,0,18,SD,USA,360.00,49.00,861.00
Turkey Vulture,Cathartes aura,0,6,AB,CAN,352.00,0.00,1066.00
Turkey Vulture,Cathartes aura,0,28,SC,USA,321.00,96.00,635.00
Turkey Vulture,Cathartes aura,0,24,KS,USA,315.00,171.00,549.00
Turkey Vulture,Cathartes aura,0,8,MB,CAN,299.00,0.00,938.00
Turkey Vulture,Cathartes aura,0,29,DE,USA,284.00,137.00,509.00
Turkey Vulture,Cathartes aura,0,30,NH,USA,235.00,0.00,695.00
Turkey Vulture,Cathartes aura,0,29,NY,USA,207.00,78.00,371.00
Turkey Vulture,Cathartes aura,0,15,NV,USA,196.00,80.00,355.00
Turkey Vulture,Cathartes aura,0,14,NS,CAN,191.00,0.00,633.00
Turkey Vulture,Cathartes aura,0,16,ID,USA,159.00,75.00,298.00
Turkey Vulture,Cathartes aura,0,26,KY,USA,139.00,25.00,328.00
Turkey Vulture,Cathartes aura,0,23,OH,USA,110.00,39.00,213.00
Turkey Vulture,Cathartes aura,0,22,WI,USA,108.00,19.00,247.00
Turkey Vulture,Cathartes aura,0,26,IL,USA,86.00,16.00,203.00
Turkey Vulture,Cathartes aura,0,16,NV,USA,70.00,11.00,193.00
Turkey Vulture,Cathartes aura,0,37,MS,USA,65.00,17.00,145.00
Turkey Vulture,Cathartes aura,0,33,UT,USA,46.00,0.00,110.00
Turkey Vulture,Cathartes aura,0,14,CT,USA,26.00,0.00,92.00
Turkey Vulture,Cathartes aura,0,30,NY,USA,21.00,0.00,101.00
Turkey Vulture,Cathartes aura,0,9,WY,USA,20.00,6.00,41.00
Turkey Vulture,Cathartes aura,0,30,VT,USA,4.00,0.00,12.00
California Condor,Gymnogyps californianus,0,16,AZ,USA,,,
Osprey,Pandion haliaetus,0,31,FL,USA,45954.00,22924.00,80749.00
Osprey,Pandion haliaetus,0,10,BC,CAN,39506.00,16687.00,77417.00
Osprey,Pandion haliaetus,0,7,QC,CAN,25508.00,4459.00,60329.00
Osprey,Pandion haliaetus,0,7,NL,CAN,17530.00,3064.00,41459.00
Osprey,Pandion haliaetus,0,4,AK,USA,17472.00,3000.00,40931.00
Osprey,Pandion haliaetus,0,10,ID,USA,14020.00,6006.00,28142.00
Osprey,Pandion haliaetus,0,7,ON,CAN,13931.00,13931.00,13931.00
Osprey,Pandion haliaetus,0,30,MD,USA,13195.00,4270.00,28497.00
Osprey,Pandion haliaetus,0,10,MT,USA,9761.00,3835.00,17540.00
Osprey,Pandion haliaetus,0,14,NB,CAN,9131.00,1836.00,22871.00
Osprey,Pandion haliaetus,0,9,BC,CAN,8766.00,1943.00,19972.00
Osprey,Pandion haliaetus,0,9,WA,USA,8565.00,2981.00,18923.00
Osprey,Pandion haliaetus,0,5,OR,USA,8434.00,3896.00,15261.00
Osprey,Pandion haliaetus,0,8,NL,CAN,8295.00,2967.00,17300.00
Osprey,Pandion haliaetus,0,32,CA,USA,8269.00,2764.00,17450.00
Osprey,Pandion haliaetus,0,6,AB,CAN,8167.00,1907.00,18760.00
Osprey,Pandion haliaetus,0,27,AL,USA,7733.00,333.00,22474.00
Osprey,Pandion haliaetus,0,8,QC,CAN,6669.00,691.00,16621.00
Osprey,Pandion haliaetus,0,5,CA,USA,6492.00,1673.00,14882.00
Osprey,Pandion haliaetus,0,5,BC,CAN,6485.00,1914.00,14612.00
Osprey,Pandion haliaetus,0,10,WY,USA,5275.00,2034.00,10107.00
Osprey,Pandion haliaetus,0,27,NC,USA,5166.00,2104.00,10234.00
Osprey,Pandion haliaetus,0,5,WA,USA,5088.00,1992.00,10194.00
Osprey,Pandion haliaetus,0,27,VA,USA,4955.00,360.00,12490.00
Osprey,Pandion haliaetus,0,8,ON,CAN,4424.00,1274.00,9697.00
Osprey,Pandion haliaetus,0,27,FL,USA,4177.00,1499.00,8398.00
Osprey,Pandion haliaetus,0,9,OR,USA,4085.00,815.00,10528.00
Osprey,Pandion haliaetus,0,13,ON,CAN,3897.00,1227.00,8101.00
Osprey,Pandion haliaetus,0,30,NJ,USA,3704.00,236.00,10431.00
Osprey,Pandion haliaetus,0,15,CA,USA,3608.00,1294.00,7484.00
Osprey,Pandion haliaetus,0,16,UT,USA,3441.00,911.00,7509.00
Osprey,Pandion haliaetus,0,9,ID,USA,3159.00,619.00,7338.00
Osprey,Pandion haliaetus,0,34,AZ,USA,2631.00,251.00,7208.00
Osprey,Pandion haliaetus,0,17,MT,USA,2597.00,99.00,6787.00
Osprey,Pandion haliaetus,0,14,ME,USA,2425.00,813.00,5256.00
Osprey,Pandion haliaetus,0,6,NT,CAN,2260.00,0.00,9142.00
Osprey,Pandion haliaetus,0,14,PE,CAN,2256.00,651.00,4487.00
Osprey,Pandion haliaetus,0,23,WI,USA,2129.00,534.00,5037.00
Osprey,Pandion haliaetus,0,8,MB,CAN,1952.00,0.00,6918.00
Osprey,Pandion haliaetus,0,12,MN,USA,1949.00,589.00,4219.00
Osprey,Pandion haliaetus,0,17,SD,USA,1856.00,0.00,5175.00
Osprey,Pandion haliaetus,0,14,NS,CAN,1829.00,659.00,3760.00
Osprey,Pandion haliaetus,0,27,GA,USA,1619.00,617.00,3167.00
Osprey,Pandion haliaetus,0,12,WI,USA,1581.00,606.00,3114.00
Osprey,Pandion haliaetus,0,28,TN,USA,1551.00,0.00,6031.00
Osprey,Pandion haliaetus,0,10,AB,CAN,1539.00,212.00,3613.00
Osprey,Pandion haliaetus,0,30,NY,USA,1532.00,275.00,3358.00
Osprey,Pandion haliaetus,0,33,AZ,USA,1493.00,0.00,5185.00
Osprey,Pandion haliaetus,0,8,SK,CAN,1483.00,0.00,5255.00
Osprey,Pandion haliaetus,0,28,PA,USA,1411.00,325.00,2995.00
Osprey,Pandion haliaetus,0,6,SK,CAN,1402.00,0.00,3854.00
Osprey,Pandion haliaetus,0,12,ON,CAN,1343.00,454.00,2794.00
Osprey,Pandion haliaetus,0,16,CO,USA,1317.00,375.00,2836.00
Osprey,Pandion haliaetus,0,26,LA,USA,1312.00,240.00,3098.00
Osprey,Pandion haliaetus,0,30,VA,USA,1220.00,0.00,3421.00
Osprey,Pandion haliaetus,0,13,NY,USA,1164.00,362.00,2606.00
Osprey,Pandion haliaetus,0,10,WA,USA,1107.00,153.00,2533.00
Osprey,Pandion haliaetus,0,4,YT,CAN,1106.00,0.00,3691.00
Osprey,Pandion haliaetus,0,12,QC,CAN,1054.00,0.00,3092.00
Osprey,Pandion haliaetus,0,29,GA,USA,1050.00,78.00,3093.00
Osprey,Pandion haliaetus,0,9,CA,USA,1014.00,57.00,2980.00
Osprey,Pandion haliaetus,0,16,NM,USA,973.00,0.00,3420.00
Osprey,Pandion haliaetus,0,30,MA,USA,940.00,318.00,1903.00
Osprey,Pandion haliaetus,0,23,MI,USA,859.00,0.00,3041.00
Osprey,Pandion haliaetus,0,3,NU,CAN,842.00,842.00,842.00
Osprey,Pandion haliaetus,0,30,CT,USA,821.00,28.00,2066.00
Osprey,Pandion haliaetus,0,28,AL,USA,789.00,23.00,2356.00
Osprey,Pandion haliaetus,0,13,VT,USA,758.00,0.00,2666.00
Osprey,Pandion haliaetus,0,30,DE,USA,724.00,166.00,1680.00
Osprey,Pandion haliaetus,0,10,OR,USA,723.00,66.00,1837.00
Osprey,Pandion haliaetus,0,23,MN,USA,711.00,153.00,1751.00
Osprey,Pandion haliaetus,0,37,LA,USA,661.00,0.00,2170.00
Osprey,Pandion haliaetus,0,14,QC,CAN,597.00,0.00,1784.00
Osprey,Pandion haliaetus,0,24,KY,USA,587.00,0.00,2088.00
Osprey,Pandion haliaetus,0,29,VA,USA,500.00,0.00,1632.00
Osprey,Pandion haliaetus,0,9,NV,USA,474.00,0.00,1606.00
Osprey,Pandion haliaetus,0,29,NC,USA,449.00,0.00,1451.00
Osprey,Pandion haliaetus,0,25,LA,USA,370.00,0.00,1301.00
Osprey,Pandion haliaetus,0,29,MD,USA,313.00,56.00,736.00
Osprey,Pandion haliaetus,0,24,AL,USA,310.00,0.00,766.00
Osprey,Pandion haliaetus,0,6,MB,CAN,279.00,0.00,939.00
Osprey,Pandion haliaetus,0,12,MI,USA,273.00,0.00,864.00
Osprey,Pandion haliaetus,0,29,SC,USA,265.00,0.00,801.00
Osprey,Pandion haliaetus,0,14,NY,USA,250.00,24.00,676.00
Osprey,Pandion haliaetus,0,23,IN,USA,212.00,0.00,659.00
Osprey,Pandion haliaetus,0,13,PA,USA,186.00,0.00,719.00
Osprey,Pandion haliaetus,0,24,IL,USA,186.00,0.00,568.00
Osprey,Pandion haliaetus,0,24,IN,USA,172.00,0.00,669.00
Osprey,Pandion haliaetus,0,28,WV,USA,165.00,0.00,447.00
Osprey,Pandion haliaetus,0,7,AB,CAN,165.00,39.00,378.00
Osprey,Pandion haliaetus,0,3,NT,CAN,164.00,164.00,164.00
Osprey,Pandion haliaetus,0,11,AB,CAN,162.00,0.00,509.00
Osprey,Pandion haliaetus,0,14,NH,USA,153.00,0.00,409.00
Osprey,Pandion haliaetus,0,28,GA,USA,140.00,0.00,442.00
Osprey,Pandion haliaetus,0,15,NV,USA,140.00,50.00,289.00
Osprey,Pandion haliaetus,0,26,TN,USA,139.00,0.00,458.00
Osprey,Pandion haliaetus,0,27,MS,USA,128.00,0.00,460.00
Osprey,Pandion haliaetus,0,5,AK,USA,128.00,0.00,653.00
Osprey,Pandion haliaetus,0,17,WY,USA,127.00,0.00,438.00
Osprey,Pandion haliaetus,0,18,CO,USA,126.00,0.00,424.00
Osprey,Pandion haliaetus,0,13,QC,CAN,125.00,0.00,440.00
Osprey,Pandion haliaetus,0,30,PA,USA,113.00,8.00,317.00
Osprey,Pandion haliaetus,0,30,NH,USA,98.00,0.00,297.00
Osprey,Pandion haliaetus,0,9,UT,USA,96.00,0.00,423.00
Osprey,Pandion haliaetus,0,27,TN,USA,93.00,0.00,393.00
Osprey,Pandion haliaetus,0,27,SC,USA,87.00,0.00,359.00
Osprey,Pandion haliaetus,0,21,TX,USA,79.00,0.00,378.00
Osprey,Pandion haliaetus,0,28,VA,USA,73.00,0.00,330.00
Osprey,Pandion haliaetus,0,28,OH,USA,70.00,0.00,256.00
Osprey,Pandion haliaetus,0,25,AR,USA,60.00,0.00,291.00
Osprey,Pandion haliaetus,0,24,TN,USA,51.00,0.00,257.00
Osprey,Pandion haliaetus,0,6,YT,CAN,49.00,0.00,164.00
Osprey,Pandion haliaetus,0,13,OH,USA,46.00,0.00,214.00
Osprey,Pandion haliaetus,0,16,ID,USA,42.00,11.00,91.00
Osprey,Pandion haliaetus,0,28,NJ,USA,36.00,0.00,118.00
Osprey,Pandion haliaetus,0,12,MB,CAN,35.00,0.00,172.00
Osprey,Pandion haliaetus,0,14,VT,USA,22.00,0.00,106.00
Osprey,Pandion haliaetus,0,26,KY,USA,19.00,0.00,64.00
Osprey,Pandion haliaetus,0,9,WY,USA,7.00,2.00,17.00
Osprey,Pandion haliaetus,0,28,MD,USA,7.00,0.00,32.00
Osprey,Pandion haliaetus,0,37,MS,USA,5.00,0.00,16.00
Osprey,Pandion haliaetus,0,5,YT,CAN,4.00,0.00,21.00
Osprey,Pandion haliaetus,0,3,MB,CAN,2.00,2.00,2.00
White-tailed Kite,Elanus leucurus,0,32,CA,USA,9150.00,3659.00,18255.00
White-tailed Kite,Elanus leucurus,0,36,TX,USA,3032.00,667.00,7402.00
White-tailed Kite,Elanus leucurus,0,34,AZ,USA,878.00,0.00,3460.00
White-tailed Kite,Elanus leucurus,0,35,NM,USA,685.00,0.00,2004.00
White-tailed Kite,Elanus leucurus,0,37,TX,USA,425.00,0.00,1702.00
White-tailed Kite,Elanus leucurus,0,34,NM,USA,333.00,0.00,1268.00
White-tailed Kite,Elanus leucurus,0,33,CA,USA,318.00,0.00,1372.00
White-tailed Kite,Elanus leucurus,0,21,TX,USA,210.00,0.00,694.00
White-tailed Kite,Elanus leucurus,0,5,CA,USA,207.00,0.00,614.00
White-tailed Kite,Elanus leucurus,0,5,WA,USA,172.00,0.00,715.00
White-tailed Kite,Elanus leucurus,0,5,OR,USA,88.00,0.00,374.00
White-tailed Kite,Elanus leucurus,0,35,TX,USA,76.00,0.00,379.00
White-tailed Kite,Elanus leucurus,0,20,TX,USA,73.00,0.00,392.00
White-tailed Kite,Elanus leucurus,0,25,LA,USA,72.00,0.00,351.00
Swallow-tailed Kite,Elanoides forficatus,0,31,FL,USA,,,
Swallow-tailed Kite,Elanoides forficatus,0,27,FL,USA,,,
Swallow-tailed Kite,Elanoides forficatus,0,27,GA,USA,,,
Swallow-tailed Kite,Elanoides forficatus,0,26,LA,USA,,,
Swallow-tailed Kite,Elanoides forficatus,0,27,AL,USA,,,
Swallow-tailed Kite,Elanoides forficatus,0,27,MS,USA,,,
Swallow-tailed Kite,Elanoides forficatus,0,37,LA,USA,,,
Swallow-tailed Kite,Elanoides forficatus,0,27,SC,USA,,,
Swallow-tailed Kite,Elanoides forficatus,0,25,LA,USA,,,
Swallow-tailed Kite,Elanoides forficatus,0,25,TX,USA,,,
Swallow-tailed Kite,Elanoides forficatus,0,21,TX,USA,,,
Swallow-tailed Kite,Elanoides forficatus,0,37,TX,USA,,,
Swallow-tailed Kite,Elanoides forficatus,0,37,MS,USA,,,
Golden Eagle,Aquila chrysaetos,0,3,NU,CAN,,,
Golden Eagle,Aquila chrysaetos,0,9,NV,USA,,,
Golden Eagle,Aquila chrysaetos,0,10,WY,USA,,,
